elapsed_s,planner_state,plan_reason,planned_speed,planned_steering,command_speed,command_steering,command_reason,safety_overrode_command,lidar_scan_timestamp,lidar_is_new_scan,lidar_valid,lidar_unsafe,lidar_observed_points,lidar_reason,car_count,first_car_seen,first_car_confirmed,first_car_turn_reached,first_car_edge_y_back_mm,first_car_turn_error_mm,gap_pair_observed,tracking_roi_expanded,relaxed_gap_pairing,gap_found,gap_confirmed,gap_coasted,gap_width_mm,gap_center_x_right_mm,gap_center_y_back_mm,entry_target_y_back_mm,entry_error_mm,entry_reached,slot_depth_x_right,slot_depth_y_back,raw_gap_scan_timestamp,raw_gap_observed_width_mm,raw_gap_first_x_right_mm,raw_gap_first_y_back_mm,raw_gap_second_x_right_mm,raw_gap_second_y_back_mm,geometry_found,geometry_has_side_pair,geometry_has_back_line,geometry_confidence,geometry_coasted,geometry_reason,geometry_lateral_error_px,geometry_lateral_error_norm,geometry_heading_error_deg,geometry_depth_remaining_px,geometry_slot_width_px,geometry_slot_depth_px,completion_candidate,completion_reason,footprint_min_lateral_mm,footprint_max_lateral_mm,footprint_min_depth_mm,footprint_max_depth_mm,pose_required,pose_source,pose_locked,pose_tracked,pose_stale,pose_held,pose_lost,pose_scan_timestamp,pose_translation_mm,pose_rotation_deg,pose_support_points,pose_bilateral_support,pose_depth_span_mm,pose_reason,pose_polygon_mm,map_frozen,map_source_scan_timestamp,map_landmark_count,map_surface_point_count,map_reason,map_icp_fallback_scans,path_status,path_found,path_reason,path_curvature_per_px,path_maximum_curvature_per_px,path_lookahead_x_px,path_lookahead_y_px,path_points_px,lease_valid,lease_expires_at_s,lease_remaining_s,lease_last_fresh_pose_at_s,lease_pose_age_s
26.042669,provisional_prealign,motion_safety:pose_lost,20,-150,0,0,motion_safety:pose_lost,1,1785204900.2185974,1,1,0,58,gap_confirmed,1,1,1,1,-11.204,-638.796,0,1,1,1,1,1,2118.182,316.114,-75.111,-300.0,224.889,0,0.117,-0.993,,,,,,,0,0,0,0.0,0,slot_map_depth_unobservable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,1,MAP_LOCALIZATION,1,0,0,0,1,1785204900.2185974,0.0,0.0,3,0,119.97,slot_map_depth_unobservable,-145.347:-129.844|793.744:13.709|1020.407:-1469.067|81.316:-1612.620,1,1785204896.700929,2,10,direct_pair_landmarks_frozen,0,,0,,,,,,,0,,,,
26.163504,provisional_prealign,motion_safety:pose_lost,20,-150,0,0,motion_safety:pose_lost,1,1785204900.2185974,0,1,0,58,gap_confirmed,1,1,1,1,-11.204,-638.796,0,1,1,1,1,1,2118.182,316.114,-75.111,-300.0,224.889,0,0.117,-0.993,,,,,,,0,0,0,0.0,0,slot_map_depth_unobservable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,1,MAP_LOCALIZATION,1,0,0,0,1,1785204900.2185974,0.0,0.0,3,0,119.97,slot_map_depth_unobservable,-145.347:-129.844|793.744:13.709|1020.407:-1469.067|81.316:-1612.620,1,1785204896.700929,2,10,direct_pair_landmarks_frozen,0,,0,,,,,,,0,,,,
26.256421,provisional_prealign,motion_safety:pose_lost,20,-150,0,0,motion_safety:pose_lost,1,1785204900.3333268,1,1,0,48,gap_confirmed,1,1,1,1,-77.523,-572.477,0,1,1,1,1,1,2118.182,316.114,-75.111,-300.0,224.889,0,0.117,-0.993,,,,,,,0,0,0,0.0,0,slot_map_depth_unobservable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,1,MAP_LOCALIZATION,1,0,0,0,1,1785204900.3333268,0.0,0.0,2,0,210.141,slot_map_depth_unobservable,-145.347:-129.844|793.744:13.709|1020.407:-1469.067|81.316:-1612.620,1,1785204896.700929,2,10,direct_pair_landmarks_frozen,0,,0,,,,,,,0,,,,
26.372223,provisional_prealign,motion_safety:pose_lost,20,-150,0,0,motion_safety:pose_lost,1,1785204900.4484122,1,1,0,58,gap_confirmed,1,1,1,1,-13.923,-636.077,0,1,1,1,1,1,2118.182,316.114,-75.111,-300.0,224.889,0,0.117,-0.993,,,,,,,0,0,0,0.0,0,slot_map_depth_unobservable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,1,MAP_LOCALIZATION,1,0,0,0,1,1785204900.4484122,0.0,0.0,3,0,120.814,slot_map_depth_unobservable,-145.347:-129.844|793.744:13.709|1020.407:-1469.067|81.316:-1612.620,1,1785204896.700929,2,10,direct_pair_landmarks_frozen,0,,0,,,,,,,0,,,,
26.476979,provisional_prealign,motion_safety:pose_lost,20,-150,0,0,motion_safety:pose_lost,1,1785204900.5602467,1,1,0,60,gap_confirmed,1,1,1,1,-87.736,-562.264,0,1,1,1,1,0,2118.182,315.519,-61.653,-300.0,238.347,0,0.117,-0.993,,,,,,,0,0,0,0.0,0,all_slot_localization_failed:slot_map_motion_gate_rejected:tracker_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,1,MAP_LOCALIZATION,1,0,0,0,1,1785204900.5602467,0.0,0.0,0,0,0.0,all_slot_localization_failed:slot_map_motion_gate_rejected:tracker_unavailable,-145.347:-129.844|793.744:13.709|1020.407:-1469.067|81.316:-1612.620,1,1785204896.700929,2,10,direct_pair_landmarks_frozen,0,,0,,,,,,,0,,,,
26.583666,provisional_prealign,motion_safety:pose_lost,20,-150,0,0,motion_safety:pose_lost,1,1785204900.6742697,1,1,0,57,gap_confirmed,1,1,1,1,4.245,-654.245,0,1,1,1,1,1,2118.182,315.519,-61.653,-300.0,238.347,0,0.117,-0.993,,,,,,,0,0,0,0.0,0,slot_map_depth_unobservable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,1,MAP_LOCALIZATION,1,0,0,0,1,1785204900.6742697,0.0,0.0,3,0,239.684,slot_map_depth_unobservable,-145.347:-129.844|793.744:13.709|1020.407:-1469.067|81.316:-1612.620,1,1785204896.700929,2,10,direct_pair_landmarks_frozen,0,,0,,,,,,,0,,,,
26.694738,provisional_prealign,motion_safety:pose_lost,20,-150,0,0,motion_safety:pose_lost,1,1785204900.785339,1,1,0,63,gap_confirmed,1,1,1,1,-66.619,-583.381,0,1,1,1,1,1,2118.182,315.519,-61.653,-300.0,238.347,0,0.117,-0.993,,,,,,,0,0,0,0.0,0,slot_map_depth_unobservable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,1,MAP_LOCALIZATION,1,0,0,0,1,1785204900.785339,0.0,0.0,3,0,205.034,slot_map_depth_unobservable,-145.347:-129.844|793.744:13.709|1020.407:-1469.067|81.316:-1612.620,1,1785204896.700929,2,10,direct_pair_landmarks_frozen,0,,0,,,,,,,0,,,,
26.7991,provisional_prealign,motion_safety:pose_lost,20,-150,0,0,motion_safety:pose_lost,1,1785204900.90056,1,1,0,60,gap_confirmed,1,1,1,1,-53.45,-596.55,0,1,1,1,1,1,2118.182,315.519,-61.653,-300.0,238.347,0,0.117,-0.993,,,,,,,0,0,0,0.0,0,slot_map_depth_unobservable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,1,MAP_LOCALIZATION,1,0,0,0,1,1785204900.90056,0.0,0.0,4,0,164.198,slot_map_depth_unobservable,-145.347:-129.844|793.744:13.709|1020.407:-1469.067|81.316:-1612.620,1,1785204896.700929,2,10,direct_pair_landmarks_frozen,0,,0,,,,,,,0,,,,
26.911094,provisional_prealign,motion_safety:pose_lost,20,-150,0,0,motion_safety:pose_lost,1,1785204901.0156105,1,1,0,53,gap_confirmed,1,1,1,1,3.087,-653.087,0,1,1,1,1,1,2118.182,315.519,-61.653,-300.0,238.347,0,0.117,-0.993,,,,,,,0,0,0,0.0,0,slot_map_depth_unobservable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,1,MAP_LOCALIZATION,1,0,0,0,1,1785204901.0156105,0.0,0.0,3,0,239.003,slot_map_depth_unobservable,-145.347:-129.844|793.744:13.709|1020.407:-1469.067|81.316:-1612.620,1,1785204896.700929,2,10,direct_pair_landmarks_frozen,0,,0,,,,,,,0,,,,
27.018845,provisional_prealign,motion_safety:pose_lost,20,-150,0,0,motion_safety:pose_lost,1,1785204901.1271691,1,1,0,59,gap_confirmed,1,1,1,1,-62.528,-587.472,0,1,1,1,1,1,2118.182,315.519,-61.653,-300.0,238.347,0,0.117,-0.993,,,,,,,0,0,0,0.0,0,slot_map_depth_unobservable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,1,MAP_LOCALIZATION,1,0,0,0,1,1785204901.1271691,0.0,0.0,2,0,43.893,slot_map_depth_unobservable,-145.347:-129.844|793.744:13.709|1020.407:-1469.067|81.316:-1612.620,1,1785204896.700929,2,10,direct_pair_landmarks_frozen,0,,0,,,,,,,0,,,,
27.130414,provisional_prealign,motion_safety:pose_lost,20,-150,0,0,motion_safety:pose_lost,1,1785204901.2415197,1,1,0,62,gap_confirmed,1,1,1,1,-88.518,-561.482,0,1,1,1,1,0,2118.182,315.041,-53.179,-300.0,246.821,0,0.117,-0.993,,,,,,,0,0,0,0.0,0,all_slot_localization_failed:slot_map_motion_gate_rejected:tracker_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,1,MAP_LOCALIZATION,1,0,0,0,1,1785204901.2415197,0.0,0.0,0,0,0.0,all_slot_localization_failed:slot_map_motion_gate_rejected:tracker_unavailable,-145.347:-129.844|793.744:13.709|1020.407:-1469.067|81.316:-1612.620,1,1785204896.700929,2,10,direct_pair_landmarks_frozen,0,,0,,,,,,,0,,,,
27.234985,provisional_prealign,motion_safety:pose_lost,20,-150,0,0,motion_safety:pose_lost,1,1785204901.3559165,1,1,0,49,gap_confirmed,1,1,1,1,-74.728,-575.272,0,1,1,1,1,1,2118.182,315.041,-53.179,-300.0,246.821,0,0.117,-0.993,,,,,,,0,0,0,0.0,0,slot_map_depth_unobservable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,1,MAP_LOCALIZATION,1,0,0,0,1,1785204901.3559165,0.0,0.0,3,0,207.416,slot_map_depth_unobservable,-145.347:-129.844|793.744:13.709|1020.407:-1469.067|81.316:-1612.620,1,1785204896.700929,2,10,direct_pair_landmarks_frozen,0,,0,,,,,,,0,,,,
27.347901,provisional_prealign,provisional_prealign head=+172.8 bearing=+53.8 centerX=+323mm dist=400mm,20,-150,20,-150,provisional_prealign head=+172.8 bearing=+53.8 centerX=+323mm dist=400mm,0,1785204901.4677038,1,1,0,60,gap_confirmed,2,1,1,1,-17.386,-632.614,1,1,1,1,1,0,2110.199,322.746,-64.048,-300.0,235.952,0,0.126,-0.992,1785204901.4677038,2095.374,-694.749,-267.63,1368.861,99.164,1,1,1,0.95,0,direct_pair,-85.595,-0.778135,169.921,251.832,220.0,347.368,0,footprint_crosses_slot_entrance,-804.986,-39.243,-95.962,993.607,1,DIRECT_PAIR,1,1,0,0,0,1785204901.4677038,0.0,0.0,2,1,0.0,direct_pair,-130.614:-167.359|804.726:-1.107|1067.228:-1477.960|131.888:-1644.211,1,1785204896.700929,2,10,direct_pair_landmarks_frozen,0,,0,,,,,,,1,27.647901,0.3,27.347901,0.0
27.455511,provisional_prealign,provisional_prealign head=+173.0 bearing=+55.3 centerX=+332mm dist=403mm,20,-150,20,-150,provisional_prealign head=+173.0 bearing=+55.3 centerX=+332mm dist=403mm,0,1785204901.5821822,1,1,0,61,gap_confirmed,2,1,1,1,-88.36,-561.64,1,1,1,1,1,0,2097.466,331.727,-70.629,-300.0,229.371,0,0.122,-0.993,1785204901.5821822,2073.818,-681.63,-202.156,1378.444,36.454,1,1,1,0.95,0,direct_pair,-85.934,-0.781216,173.393,246.699,220.0,347.368,0,footprint_crosses_slot_entrance,-761.131,-50.059,-57.569,1004.824,1,DIRECT_PAIR,1,1,0,0,0,1785204901.5821822,0.0,0.0,2,1,0.0,direct_pair,-123.438:-137.503|820.253:-28.199|992.837:-1518.238|49.146:-1627.542,1,1785204896.700929,2,10,direct_pair_landmarks_frozen,0,,0,,,,,,,1,27.755511,0.3,27.455511,0.0
27.566342,provisional_prealign,provisional_prealign head=+172.6 bearing=+54.1 centerX=+341mm dist=421mm,20,-150,20,-150,provisional_prealign head=+172.6 bearing=+54.1 centerX=+341mm dist=421mm,0,1785204901.6967158,1,1,0,53,gap_confirmed,2,1,1,1,94.063,-744.063,1,1,1,1,1,0,2092.237,341.096,-52.659,-300.0,247.341,0,0.128,-0.992,1785204901.6967158,2082.528,-671.365,-172.982,1388.353,134.408,1,1,1,0.95,0,direct_pair,-91.706,-0.833687,171.512,235.327,220.0,347.368,0,footprint_crosses_slot_entrance,-810.799,-69.766,-17.368,1060.241,1,DIRECT_PAIR,1,1,0,0,0,1785204901.6967158,0.0,0.0,2,1,0.0,direct_pair,-111.303:-89.399|828.291:50.825|1049.697:-1432.745|110.103:-1572.969,1,1785204896.700929,2,10,direct_pair_landmarks_frozen,0,,0,,,,,,,1,27.866342,0.3,27.566342,0.0
27.675395,provisional_prealign,provisional_prealign head=+172.3 bearing=+51.0 centerX=+346mm dist=445mm,20,-150,20,-150,provisional_prealign head=+172.3 bearing=+51.0 centerX=+346mm dist=445mm,0,1785204901.8069189,1,1,0,61,gap_confirmed,2,1,1,1,62.3,-712.3,1,1,1,1,1,0,2085.873,345.811,-19.81,-300.0,280.19,0,0.134,-0.991,1785204901.8069189,2074.054,-664.211,-156.598,1373.347,238.989,1,1,1,0.95,0,direct_pair,-95.665,-0.869678,169.013,225.452,220.0,347.368,0,footprint_crosses_slot_entrance,-860.069,-80.479,13.854,1109.877,1,DIRECT_PAIR,1,1,0,0,0,1785204901.8069189,0.0,0.0,2,1,0.0,direct_pair,-111.725:-49.334|820.862:131.725|1106.745:-1340.779|174.158:-1521.839,1,1785204896.700929,2,10,direct_pair_landmarks_frozen,0,,0,,,,,,,1,27.975395,0.3,27.675395,0.0
27.782102,provisional_prealign,provisional_prealign head=+172.2 bearing=+49.9 centerX=+368mm dist=481mm,20,-150,20,-150,provisional_prealign head=+172.2 bearing=+49.9 centerX=+368mm dist=481mm,0,1785204901.922866,1,1,0,63,gap_confirmed,2,1,1,1,-43.117,-606.883,1,1,1,1,1,0,2027.184,367.979,9.513,-300.0,309.513,0,0.136,-0.991,1785204901.922866,1918.189,-532.525,-125.419,1350.82,253.359,1,1,1,0.95,0,direct_pair,-109.509,-0.995537,168.628,223.417,220.0,347.368,0,footprint_crosses_slot_side,-924.728,-139.335,20.927,1119.599,1,DIRECT_PAIR,1,1,0,0,0,1785204901.922866,0.0,0.0,2,1,0.0,direct_pair,-56.528:-29.687|874.823:157.626|1170.580:-1312.927|239.230:-1500.240,1,1785204896.700929,2,10,direct_pair_landmarks_frozen,0,,0,,,,,,,1,28.082102,0.3,27.782102,0.0
27.890924,provisional_prealign,provisional_prealign head=+172.5 bearing=+52.8 centerX=+412mm dist=517mm,20,-150,20,-150,provisional_prealign head=+172.5 bearing=+52.8 centerX=+412mm dist=517mm,0,1785204902.033137,1,1,0,52,gap_confirmed,2,1,1,1,13.601,-663.601,1,1,1,1,1,0,1945.359,411.947,12.299,-300.0,312.299,0,0.131,-0.991,1785204902.033137,1793.399,-395.946,-96.049,1383.149,130.998,1,1,1,0.95,0,direct_pair,-122.695,-1.115411,172.727,228.91,220.0,347.368,0,footprint_crosses_slot_entrance,-928.681,-206.915,16.065,1083.976,1,DIRECT_PAIR,1,1,0,0,0,1785204902.033137,0.0,0.0,2,1,0.0,direct_pair,22.423:-42.657|964.780:77.606|1154.669:-1410.326|212.312:-1530.589,1,1785204896.700929,2,10,direct_pair_landmarks_frozen,0,,0,,,,,,,1,28.190924,0.3,27.890924,0.0
28.004776,provisional_prealign,provisional_prealign head=+172.8 bearing=+53.7 centerX=+445mm dist=552mm,20,-150,20,-150,provisional_prealign head=+172.8 bearing=+53.7 centerX=+445mm dist=552mm,0,1785204902.1487575,1,1,0,67,gap_confirmed,2,1,1,1,27.502,-677.502,1,1,1,1,1,0,1887.246,444.78,26.137,-300.0,326.137,0,0.125,-0.992,1785204902.1487575,1779.322,-379.063,-40.904,1390.572,144.575,1,1,1,0.95,0,direct_pair,-124.977,-1.136158,174.017,218.544,220.0,347.368,0,footprint_crosses_slot_side,-921.433,-220.461,67.015,1124.112,1,DIRECT_PAIR,1,1,0,0,0,1785204902.1487575,0.0,0.0,2,1,0.0,direct_pair,33.342:2.321|978.167:101.350|1134.528:-1390.478|189.704:-1489.507,1,1785204896.700929,2,10,direct_pair_landmarks_frozen,0,,0,,,,,,,1,28.304776,0.3,28.004776,0.0
28.106943,provisional_prealign,provisional_prealign head=+173.2 bearing=+53.4 centerX=+465mm dist=579mm,20,-150,20,-150,provisional_prealign head=+173.2 bearing=+53.4 centerX=+465mm dist=579mm,0,1785204902.2634158,1,1,0,67,gap_confirmed,2,1,1,1,36.635,-686.635,1,1,1,1,1,0,1841.655,464.761,44.78,-300.0,344.78,0,0.119,-0.993,1785204902.2634158,1756.985,-373.697,6.312,1377.434,152.497,1,1,1,0.95,0,direct_pair,-123.129,-1.119351,175.228,209.48,220.0,347.368,0,footprint_crosses_slot_side,-897.205,-216.093,112.074,1158.522,1,DIRECT_PAIR,1,1,0,0,0,1785204902.2634158,0.0,0.0,2,1,0.0,direct_pair,28.515:39.889|975.222:118.920|1100.008:-1375.880|153.301:-1454.912,1,1785204896.700929,2,10,direct_pair_landmarks_frozen,0,,0,,,,,,,1,28.406943,0.3,28.106943,0.0
28.221053,provisional_prealign,provisional_prealign head=+173.4 bearing=+53.2 centerX=+479mm dist=598mm,20,-150,20,-150,provisional_prealign head=+173.4 bearing=+53.2 centerX=+479mm dist=598mm,0,1785204902.374366,1,1,0,63,gap_confirmed,2,1,1,1,41.181,-691.181,1,1,1,1,1,0,1810.926,478.685,58.236,-300.0,358.236,0,0.115,-0.993,1785204902.374366,1753.859,-369.221,7.366,1378.31,159.085,1,1,1,0.95,0,direct_pair,-124.08,-1.128,175.038,209.06,220.0,347.368,0,footprint_crosses_slot_side,-903.87,-219.625,112.951,1161.1,1,DIRECT_PAIR,1,1,0,0,0,1785204902.374366,0.0,0.0,2,1,0.0,direct_pair,31.324:42.141|977.764:124.310|1107.504:-1370.069|161.064:-1452.237,1,1785204896.700929,2,10,direct_pair_landmarks_frozen,0,,0,,,,,,,1,28.521053,0.3,28.221053,0.0
28.329445,provisional_prealign,provisional_prealign head=+173.8 bearing=+51.8 centerX=+480mm dist=611mm,20,-150,20,-150,provisional_prealign head=+173.8 bearing=+51.8 centerX=+480mm dist=611mm,0,1785204902.4887073,1,1,0,63,gap_confirmed,2,1,1,1,46.445,-696.445,1,1,1,1,1,0,1800.819,480.126,77.643,-300.0,377.643,0,0.109,-0.994,1785204902.4887073,1782.048,-407.215,62.292,1372.82,165.078,1,1,1,0.95,0,direct_pair,-117.144,-1.064943,176.695,198.172,220.0,347.368,0,footprint_crosses_slot_side,-851.468,-194.817,168.202,1201.128,1,DIRECT_PAIR,1,1,0,0,0,1785204902.4887073,0.0,0.0,2,1,0.0,direct_pair,8.593:86.302|957.013:141.068|1043.485:-1356.438|95.065:-1411.203,1,1785204896.700929,2,10,direct_pair_landmarks_frozen,0,,0,,,,,,,1,28.629445,0.3,28.329445,0.0
28.43255,provisional_prealign,provisional_prealign head=+173.4 bearing=+48.8 centerX=+478mm dist=635mm,20,-150,20,-150,provisional_prealign head=+173.4 bearing=+48.8 centerX=+478mm dist=635mm,0,1785204902.6025436,1,1,0,66,gap_confirmed,2,1,1,1,88.722,-738.722,1,1,1,1,1,0,1802.953,478.079,117.992,-300.0,417.992,0,0.115,-0.993,1785204902.6025436,1806.916,-421.693,76.741,1370.245,309.11,1,1,1,0.95,0,direct_pair,-123.6,-1.123636,172.611,188.289,220.0,347.368,0,footprint_crosses_slot_side,-934.115,-210.499,190.923,1259.778,1,DIRECT_PAIR,1,1,0,0,0,1785204902.6025436,0.0,0.0,2,1,0.0,direct_pair,3.220:131.841|945.332:254.009|1138.229:-1233.536|196.117:-1355.704,1,1785204896.700929,2,10,direct_pair_landmarks_frozen,0,,0,,,,,,,1,28.73255,0.3,28.43255,0.0
28.542697,provisional_prealign,provisional_prealign head=+173.1 bearing=+47.1 centerX=+478mm dist=653mm,20,-150,20,-150,provisional_prealign head=+173.1 bearing=+47.1 centerX=+478mm dist=653mm,0,1785204902.7184045,1,1,0,66,gap_confirmed,2,1,1,1,89.111,-739.111,1,1,1,1,1,0,1809.711,478.44,145.036,-300.0,445.036,0,0.12,-0.993,1785204902.7184045,1822.262,-424.561,78.814,1382.785,311.707,1,1,1,0.95,0,direct_pair,-124.7,-1.133639,172.657,187.797,220.0,347.368,0,footprint_crosses_slot_side,-938.261,-215.378,193.267,1261.748,1,DIRECT_PAIR,1,1,0,0,0,1785204902.7184045,0.0,0.0,2,1,0.0,direct_pair,8.007:134.555|950.217:255.967|1141.920:-1231.733|199.711:-1353.145,1,1785204896.700929,2,10,direct_pair_landmarks_frozen,0,,0,,,,,,,1,28.842697,0.3,28.542697,0.0
28.649391,provisional_prealign,provisional_prealign head=+172.0 bearing=+46.9 centerX=+507mm dist=695mm,20,-150,20,-150,provisional_prealign head=+172.0 bearing=+46.9 centerX=+507mm dist=695mm,0,1785204902.8292425,1,1,0,63,gap_confirmed,2,1,1,1,321.65,-971.65,1,1,1,1,1,0,1859.791,507.07,175.243,-300.0,475.243,0,0.139,-0.99,1785204902.8292425,1952.796,-408.106,94.22,1528.583,368.462,1,1,1,0.95,0,direct_pair,-145.71,-1.324634,171.94,183.726,220.0,347.368,0,footprint_crosses_slot_side,-1038.402,-304.124,207.459,1281.704,1,DIRECT_PAIR,1,1,0,0,0,1785204902.8292425,0.0,0.0,2,1,0.0,direct_pair,89.930:164.744|1030.547:297.938|1240.854:-1187.246|300.237:-1320.440,1,1785204896.700929,2,10,direct_pair_landmarks_frozen,0,,0,,,,,,,1,28.949391,0.3,28.649391,0.0
28.764441,provisional_prealign,provisional_prealign head=+172.0 bearing=+46.9 centerX=+507mm dist=695mm,20,-150,20,-150,provisional_prealign head=+172.0 bearing=+46.9 centerX=+507mm dist=695mm,0,1785204902.8292425,0,1,0,63,gap_confirmed,2,1,1,1,321.65,-971.65,1,1,1,1,1,0,1859.791,507.07,175.243,-300.0,475.243,0,0.139,-0.99,,,,,,,1,1,1,0.95,0,direct_pair,-145.71,-1.324634,171.94,183.726,220.0,347.368,0,footprint_crosses_slot_side,-1038.402,-304.124,207.459,1281.704,1,DIRECT_PAIR,1,1,0,0,0,1785204902.8292425,0.0,0.0,2,1,0.0,direct_pair,89.930:164.744|1030.547:297.938|1240.854:-1187.246|300.237:-1320.440,1,1785204896.700929,2,10,direct_pair_landmarks_frozen,0,,0,,,,,,,1,28.949391,0.18495,28.649391,0.11505
28.873158,provisional_prealign,provisional_prealign head=+172.0 bearing=+46.2 centerX=+503mm dist=697mm,20,-150,20,-150,provisional_prealign head=+172.0 bearing=+46.2 centerX=+503mm dist=697mm,0,1785204902.9436464,1,1,0,64,gap_confirmed,1,0,0,0,,,0,1,1,1,1,0,1859.791,503.263,182.837,-300.0,482.837,0,0.139,-0.99,,,,,,,1,1,1,0.95,0,slot_map_localized,-156.219,-1.420173,166.909,188.549,220.0,347.368,0,footprint_crosses_slot_side,-1147.989,-337.078,163.965,1273.878,1,MAP_LOCALIZATION,1,1,0,0,0,1785204902.9436464,37.083,5.032,14,0,268.63,slot_map_localized,97.742:160.834|1023.051:376.013|1362.808:-1085.002|437.498:-1300.181,1,1785204896.700929,2,10,direct_pair_landmarks_frozen,0,,0,,,,,,,1,29.173158,0.3,28.873158,0.0
28.980966,provisional_prealign,provisional_prealign head=+171.9 bearing=+44.8 centerX=+492mm dist=698mm,20,-150,20,-150,provisional_prealign head=+171.9 bearing=+44.8 centerX=+492mm dist=698mm,0,1785204903.0567362,1,1,0,69,gap_confirmed,2,1,0,0,118.718,-768.718,1,1,1,1,1,0,1842.724,491.75,195.969,-300.0,495.969,0,0.14,-0.99,1785204903.0567362,1811.028,-426.468,95.158,1367.207,345.555,1,1,1,0.95,0,direct_pair,-124.542,-1.132203,172.053,183.082,220.0,347.368,0,footprint_crosses_slot_side,-945.523,-213.026,210.769,1284.121,1,DIRECT_PAIR,1,1,0,0,0,1785204903.0567362,0.0,0.0,2,1,0.0,direct_pair,-0.069:154.683|940.808:286.030|1148.197:-1199.564|207.321:-1330.911,1,1785204896.700929,2,10,direct_pair_landmarks_frozen,0,,0,,,,,,,1,29.280966,0.3,28.980966,0.0
29.095081,provisional_prealign,provisional_prealign head=+171.9 bearing=+43.7 centerX=+486mm dist=704mm,20,-150,20,-150,provisional_prealign head=+171.9 bearing=+43.7 centerX=+486mm dist=704mm,0,1785204903.170885,1,1,0,63,gap_confirmed,2,1,1,1,132.52,-782.52,1,1,1,1,1,0,1824.894,486.243,208.895,-300.0,508.895,0,0.142,-0.99,1785204903.170885,1791.782,-410.889,106.272,1362.919,359.53,1,1,1,0.95,0,direct_pair,-126.571,-1.150649,171.874,180.78,220.0,347.368,0,footprint_crosses_slot_side,-956.621,-221.301,219.874,1294.641,1,DIRECT_PAIR,1,1,0,0,0,1785204903.170885,0.0,0.0,2,1,0.0,direct_pair,5.784:165.763|946.246:300.039|1158.261:-1184.902|217.799:-1319.178,1,1785204896.700929,2,10,direct_pair_landmarks_frozen,0,,0,,,,,,,1,29.395081,0.3,29.095081,0.0
29.198413,provisional_prealign,provisional_prealign head=+171.4 bearing=+42.7 centerX=+479mm dist=707mm,20,-150,20,-150,provisional_prealign head=+171.4 bearing=+42.7 centerX=+479mm dist=707mm,0,1785204903.2854779,1,1,0,61,gap_confirmed,2,1,1,1,225.189,-875.189,1,1,1,1,1,0,1820.897,479.302,220.082,-300.0,520.082,0,0.15,-0.989,1785204903.2854779,1813.474,-430.295,104.663,1363.119,377.056,1,1,1,0.95,0,direct_pair,-125.595,-1.14177,171.364,179.756,220.0,347.368,0,footprint_crosses_slot_side,-959.069,-215.71,221.908,1300.667,1,DIRECT_PAIR,1,1,0,0,0,1785204903.2854779,0.0,0.0,2,1,0.0,direct_pair,-3.202:169.532|936.026:312.187|1161.271:-1170.805|222.042:-1313.460,1,1785204896.700929,2,10,direct_pair_landmarks_frozen,0,,0,,,,,,,1,29.498413,0.3,29.198413,0.0
29.301936,provisional_prealign,provisional_prealign head=+171.2 bearing=+41.8 centerX=+473mm dist=709mm,20,-150,20,-150,provisional_prealign head=+171.2 bearing=+41.8 centerX=+473mm dist=709mm,0,1785204903.3955243,1,1,0,56,gap_confirmed,2,1,1,1,192.298,-842.298,1,1,1,1,1,0,1817.629,472.772,227.918,-300.0,527.918,0,0.154,-0.988,1785204903.3955243,1811.559,-433.977,100.51,1355.266,384.429,1,1,1,0.95,0,direct_pair,-125.045,-1.136775,170.983,180.015,220.0,347.368,0,footprint_crosses_slot_side,-961.637,-212.331,219.029,1300.704,1,DIRECT_PAIR,1,1,0,0,0,1785204903.3955243,0.0,0.0,2,1,0.0,direct_pair,-8.486:168.027|929.775:316.911|1164.855:-1164.553|226.594:-1313.437,1,1785204896.700929,2,10,direct_pair_landmarks_frozen,0,,0,,,,,,,1,29.601936,0.3,29.301936,0.0
