elapsed_s,planner_state,plan_reason,planned_speed,planned_steering,command_speed,command_steering,command_reason,safety_overrode_command,lidar_scan_timestamp,lidar_is_new_scan,lidar_valid,lidar_unsafe,lidar_observed_points,lidar_reason,car_count,first_car_seen,first_car_confirmed,first_car_turn_reached,first_car_edge_y_back_mm,first_car_turn_error_mm,gap_pair_observed,gap_found,gap_confirmed,gap_coasted,gap_width_mm,gap_center_x_right_mm,gap_center_y_back_mm,entry_target_y_back_mm,entry_error_mm,entry_reached,slot_depth_x_right,slot_depth_y_back,raw_gap_scan_timestamp,raw_gap_observed_width_mm,raw_gap_first_x_right_mm,raw_gap_first_y_back_mm,raw_gap_second_x_right_mm,raw_gap_second_y_back_mm,geometry_found,geometry_has_side_pair,geometry_has_back_line,geometry_confidence,geometry_coasted,geometry_reason,geometry_lateral_error_px,geometry_lateral_error_norm,geometry_heading_error_deg,geometry_depth_remaining_px,geometry_slot_width_px,geometry_slot_depth_px,completion_candidate,completion_reason,footprint_min_lateral_mm,footprint_max_lateral_mm,footprint_min_depth_mm,footprint_max_depth_mm,pose_required,pose_source,pose_locked,pose_tracked,pose_stale,pose_held,pose_lost,pose_scan_timestamp,pose_translation_mm,pose_rotation_deg,pose_support_points,pose_bilateral_support,pose_depth_span_mm,pose_reason,pose_polygon_mm,map_frozen,map_source_scan_timestamp,map_landmark_count,map_surface_point_count,map_reason,map_icp_fallback_scans,path_status,path_found,path_reason,path_curvature_per_px,path_maximum_curvature_per_px,path_lookahead_x_px,path_lookahead_y_px,path_points_px,lease_valid,lease_expires_at_s,lease_remaining_s,lease_last_fresh_pose_at_s,lease_pose_age_s
39.768743,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-150,20,-150,provisional_prealign_waiting_for_second_car,0,1785203934.477945,1,1,0,49,searching_for_parked_cars,0,0,0,0,,,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
39.875844,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-150,20,-150,provisional_prealign_waiting_for_second_car,0,1785203934.5928347,1,1,0,47,searching_for_parked_cars,0,0,0,0,,,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
39.985958,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-150,20,-150,provisional_prealign_waiting_for_second_car,0,1785203934.708225,1,1,0,51,searching_for_parked_cars,0,0,0,0,,,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
40.094796,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-150,20,-150,provisional_prealign_waiting_for_second_car,0,1785203934.8219352,1,1,0,52,searching_for_parked_cars,0,0,0,0,,,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
40.213469,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-150,20,-150,provisional_prealign_waiting_for_second_car,0,1785203934.8219352,0,1,0,52,searching_for_parked_cars,0,0,0,0,,,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
40.313274,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-150,20,-150,provisional_prealign_waiting_for_second_car,0,1785203934.936291,1,1,0,51,searching_for_parked_cars,0,0,0,0,,,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
40.421461,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-150,20,-150,provisional_prealign_waiting_for_second_car,0,1785203935.051614,1,1,0,54,searching_for_parked_cars,0,0,0,0,,,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
40.529213,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-150,20,-150,provisional_prealign_waiting_for_second_car,0,1785203935.1663353,1,1,0,57,one_parked_car,1,1,0,0,551.822,-1201.822,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
40.632083,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-150,20,-150,provisional_prealign_waiting_for_second_car,0,1785203935.2812886,1,1,0,59,one_parked_car,1,1,1,1,346.471,-996.471,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
40.751173,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-150,20,-150,provisional_prealign_waiting_for_second_car,0,1785203935.3958097,1,1,0,47,searching_for_parked_cars,0,0,0,0,,,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
40.858206,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-150,20,-150,provisional_prealign_waiting_for_second_car,0,1785203935.5095928,1,1,0,50,searching_for_parked_cars,0,0,0,0,,,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
40.972106,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-150,20,-150,provisional_prealign_waiting_for_second_car,0,1785203935.6244946,1,1,0,55,searching_for_parked_cars,0,0,0,0,,,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
41.082507,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-150,20,-150,provisional_prealign_waiting_for_second_car,0,1785203935.7360692,1,1,0,54,searching_for_parked_cars,0,0,0,0,,,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
41.189244,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-150,20,-150,provisional_prealign_waiting_for_second_car,0,1785203935.8512948,1,1,0,55,searching_for_parked_cars,0,0,0,0,,,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
41.294589,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-150,20,-150,provisional_prealign_waiting_for_second_car,0,1785203935.964819,1,1,0,53,searching_for_parked_cars,0,0,0,0,,,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
41.400615,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-150,20,-150,provisional_prealign_waiting_for_second_car,0,1785203936.0802293,1,1,0,51,searching_for_parked_cars,0,0,0,0,,,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
41.51333,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-150,20,-150,provisional_prealign_waiting_for_second_car,0,1785203936.193934,1,1,0,53,searching_for_parked_cars,0,0,0,0,,,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
41.622382,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-150,20,-150,provisional_prealign_waiting_for_second_car,0,1785203936.30889,1,1,0,53,one_parked_car,1,1,0,0,451.469,-1101.469,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
41.730844,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-150,20,-150,provisional_prealign_waiting_for_second_car,0,1785203936.4235787,1,1,0,50,searching_for_parked_cars,0,0,0,0,,,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
41.841004,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-150,20,-150,provisional_prealign_waiting_for_second_car,0,1785203936.53869,1,1,0,49,searching_for_parked_cars,0,0,0,0,,,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
41.944754,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-150,20,-150,provisional_prealign_waiting_for_second_car,0,1785203936.6526847,1,1,0,54,one_parked_car,1,1,0,0,447.765,-1097.765,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
42.054307,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-150,20,-150,provisional_prealign_waiting_for_second_car,0,1785203936.7671196,1,1,0,51,searching_for_parked_cars,0,0,0,0,,,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
42.166049,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-150,20,-150,provisional_prealign_waiting_for_second_car,0,1785203936.8827305,1,1,0,51,one_parked_car,1,1,0,0,458.387,-1108.387,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
42.276202,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-150,20,-150,provisional_prealign_waiting_for_second_car,0,1785203936.997146,1,1,0,53,searching_for_parked_cars,0,0,0,0,,,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
42.383024,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-150,20,-150,provisional_prealign_waiting_for_second_car,0,1785203936.997146,0,1,0,53,searching_for_parked_cars,0,0,0,0,,,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
42.490398,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-150,20,-150,provisional_prealign_waiting_for_second_car,0,1785203937.1099434,1,1,0,52,searching_for_parked_cars,0,0,0,0,,,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
42.600804,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-150,20,-150,provisional_prealign_waiting_for_second_car,0,1785203937.2225668,1,1,0,56,one_parked_car,1,1,0,0,492.226,-1142.226,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
42.711544,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-150,20,-150,provisional_prealign_waiting_for_second_car,0,1785203937.3379414,1,1,0,53,one_parked_car,1,1,1,1,555.957,-1205.957,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
42.815239,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-150,20,-150,provisional_prealign_waiting_for_second_car,0,1785203937.452469,1,1,0,51,one_parked_car,1,1,1,1,541.979,-1191.979,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
42.92429,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-150,20,-150,provisional_prealign_waiting_for_second_car,0,1785203937.5674782,1,1,0,54,searching_for_parked_cars,0,0,0,0,,,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
43.033623,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-150,20,-150,provisional_prealign_waiting_for_second_car,0,1785203937.6816916,1,1,0,54,searching_for_parked_cars,0,0,0,0,,,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
43.142514,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-150,20,-150,provisional_prealign_waiting_for_second_car,0,1785203937.796141,1,1,0,50,searching_for_parked_cars,0,0,0,0,,,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
43.247403,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-150,20,-150,provisional_prealign_waiting_for_second_car,0,1785203937.9108095,1,1,0,53,searching_for_parked_cars,0,0,0,0,,,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
43.367597,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-150,20,-150,provisional_prealign_waiting_for_second_car,0,1785203938.0256796,1,1,0,55,searching_for_parked_cars,0,0,0,0,,,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
43.475092,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-150,20,-150,provisional_prealign_waiting_for_second_car,0,1785203938.1394029,1,1,0,50,searching_for_parked_cars,0,0,0,0,,,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
43.581286,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-150,20,-150,provisional_prealign_waiting_for_second_car,0,1785203938.2543912,1,1,0,50,searching_for_parked_cars,0,0,0,0,,,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
43.688732,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-150,20,-150,provisional_prealign_waiting_for_second_car,0,1785203938.3663824,1,1,0,53,one_parked_car,1,1,0,0,-794.337,144.337,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
43.786832,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-150,20,-150,provisional_prealign_waiting_for_second_car,0,1785203938.4815967,1,1,0,57,searching_for_parked_cars,0,0,0,0,,,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
43.896225,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-150,20,-150,provisional_prealign_waiting_for_second_car,0,1785203938.5955334,1,1,0,54,searching_for_parked_cars,0,0,0,0,,,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
44.001005,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-150,20,-150,provisional_prealign_waiting_for_second_car,0,1785203938.709102,1,1,0,53,one_parked_car,1,1,0,0,702.743,-1352.743,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
44.114506,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-150,20,-150,provisional_prealign_waiting_for_second_car,0,1785203938.8245444,1,1,0,54,one_parked_car,1,1,1,0,-737.519,87.519,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
44.22459,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-150,20,-150,provisional_prealign_waiting_for_second_car,0,1785203938.9390116,1,1,0,54,one_parked_car,1,1,1,0,-752.853,102.853,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
44.325222,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-150,20,-150,provisional_prealign_waiting_for_second_car,0,1785203939.0541835,1,1,0,59,searching_for_parked_cars,0,0,0,0,,,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
44.442133,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-150,20,-150,provisional_prealign_waiting_for_second_car,0,1785203939.0541835,0,1,0,59,searching_for_parked_cars,0,0,0,0,,,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
44.541915,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-150,20,-150,provisional_prealign_waiting_for_second_car,0,1785203939.1684713,1,1,0,59,one_parked_car,1,1,0,0,-749.541,99.541,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
44.655915,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-150,20,-150,provisional_prealign_waiting_for_second_car,0,1785203939.282649,1,1,0,53,searching_for_parked_cars,0,0,0,0,,,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
44.767464,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-150,20,-150,provisional_prealign_waiting_for_second_car,0,1785203939.3974073,1,1,0,52,searching_for_parked_cars,0,0,0,0,,,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
44.87554,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-150,20,-150,provisional_prealign_waiting_for_second_car,0,1785203939.5126595,1,1,0,58,one_parked_car,1,1,0,0,-736.904,86.904,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
44.988906,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-150,20,-150,provisional_prealign_waiting_for_second_car,0,1785203939.6262696,1,1,0,61,one_parked_car,1,1,1,0,-715.075,65.075,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
45.09732,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-150,20,-150,provisional_prealign_waiting_for_second_car,0,1785203939.7415564,1,1,0,52,one_parked_car,1,1,1,0,-740.733,90.733,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
45.206162,provisional_prealign,provisional_prealign_waiting_for_second_car,20,-150,20,-150,provisional_prealign_waiting_for_second_car,0,1785203939.856363,1,1,0,60,two_cars_no_valid_gap,2,1,1,1,804.92,-1454.92,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,locked_slot_fallback_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,locked_slot_fallback_unavailable,,0,,0,0,,0,,0,,,,,,,0,,,,
